boot_epoch,sequence_number,timestamp,vbat_mv,dps368_temp_c,source_flag
3090751706,354,2026-08-01T01:01:01.000+01:00,3791,28.650314331054688,live
3090751706,355,2026-08-01T01:01:11.000+01:00,3792,28.744171142578125,live
3090751706,356,2026-08-01T01:01:21.000+01:00,3791,28.699935913085938,live
3090751706,357,2026-08-01T01:01:31.000+01:00,3791,28.649185180664062,live
3090751706,358,2026-08-01T01:01:41.000+01:00,3791,28.75495147705078,live
3090751706,359,2026-08-01T01:01:51.000+01:00,3789,28.728012084960938,live
3090751706,360,2026-08-01T01:02:01.000+01:00,3776,28.662796020507812,live
3090751706,361,2026-08-01T01:02:11.000+01:00,3791,28.769973754882812,live
3090751706,362,2026-08-01T01:02:21.000+01:00,3792,28.730560302734375,live
3090751706,363,2026-08-01T01:02:31.000+01:00,3794,28.659393310546875,live
3090751706,364,2026-08-01T01:02:41.000+01:00,3788,28.776779174804688,live
3090751706,365,2026-08-01T01:02:51.000+01:00,3789,28.720069885253906,live
3090751706,366,2026-08-01T01:03:01.000+01:00,3794,28.657974243164062,live
3090751706,367,2026-08-01T01:03:11.000+01:00,3791,28.760047912597656,live
3090751706,368,2026-08-01T01:03:21.000+01:00,3792,28.720352172851562,live
3090751706,369,2026-08-01T01:03:31.000+01:00,3770,28.649749755859375,live
3090751706,370,2026-08-01T01:03:41.000+01:00,3788,28.764877319335938,live
3090751706,371,2026-08-01T01:03:51.000+01:00,3788,28.704193115234375,live
3090751706,372,2026-08-01T01:04:01.000+01:00,3765,28.620262145996094,live
3090751706,373,2026-08-01T01:04:11.000+01:00,3786,28.745025634765625,live
3090751706,374,2026-08-01T01:04:21.000+01:00,3786,28.693130493164062,live
3090751706,375,2026-08-01T01:04:31.000+01:00,3763,28.609481811523438,live
3090751706,376,2026-08-01T01:04:41.000+01:00,3791,28.73963165283203,live
3090751706,377,2026-08-01T01:04:51.000+01:00,3781,28.711563110351562,live
3090751706,378,2026-08-01T01:05:01.000+01:00,3770,28.62933349609375,live
3090751706,379,2026-08-01T01:05:11.000+01:00,3791,28.748703002929688,live
3090751706,380,2026-08-01T01:05:21.000+01:00,3773,28.75409698486328,live
3090751706,381,2026-08-01T01:05:31.000+01:00,3765,28.687461853027344,live
3090751706,382,2026-08-01T01:05:41.000+01:00,3788,28.78868865966797,live
3090751706,383,2026-08-01T01:05:51.000+01:00,3781,28.75409698486328,live
3090751706,384,2026-08-01T01:06:01.000+01:00,3757,28.69255828857422,live
3090751706,385,2026-08-01T01:06:11.000+01:00,3791,28.815628051757812,live
3090751706,386,2026-08-01T01:06:21.000+01:00,3786,28.774505615234375,live
3090751706,387,2026-08-01T01:06:31.000+01:00,3757,28.695404052734375,live
3090751706,388,2026-08-01T01:06:41.000+01:00,3779,28.81903076171875,live
3090751706,389,2026-08-01T01:06:51.000+01:00,3776,28.792373657226562,live
3090751706,390,2026-08-01T01:07:01.000+01:00,3760,28.71723175048828,live
3090751706,391,2026-08-01T01:07:11.000+01:00,3788,28.830650329589844,live
3090751706,392,2026-08-01T01:07:21.000+01:00,3776,28.79180145263672,live
3090751706,393,2026-08-01T01:07:31.000+01:00,3768,28.703903198242188,live
3090751706,394,2026-08-01T01:07:41.000+01:00,3791,28.818458557128906,live
3090751706,395,2026-08-01T01:07:51.000+01:00,3791,28.79010772705078,live
3090751706,396,2026-08-01T01:08:01.000+01:00,3762,28.68065643310547,live
3090751706,397,2026-08-01T01:08:11.000+01:00,3789,28.793228149414062,live
3090751706,398,2026-08-01T01:08:21.000+01:00,3788,28.75749969482422,live
3090751706,399,2026-08-01T01:08:31.000+01:00,3783,28.70702362060547,live
3090751706,400,2026-08-01T01:08:41.000+01:00,3763,28.811935424804688,live
3090751706,401,2026-08-01T01:08:51.000+01:00,3767,28.791236877441406,live
3090751706,402,2026-08-01T01:09:01.000+01:00,3765,28.718368530273438,live
3090751706,403,2026-08-01T01:09:11.000+01:00,3775,28.800888061523438,live
3090751706,404,2026-08-01T01:09:21.000+01:00,3776,28.803993225097656,live
3090751706,405,2026-08-01T01:09:31.000+01:00,3747,28.710708618164062,live
3090751706,406,2026-08-01T01:09:41.000+01:00,3786,28.779327392578125,live
3090751706,407,2026-08-01T01:09:51.000+01:00,3773,28.76288604736328,live
3090751706,408,2026-08-01T01:10:01.000+01:00,3783,28.689163208007812,live
3090751706,409,2026-08-01T01:10:11.000+01:00,3779,28.755226135253906,live
3090751706,410,2026-08-01T01:10:21.000+01:00,3757,28.77649688720703,live
3090751706,411,2026-08-01T01:10:31.000+01:00,3781,28.685760498046875,live
3090751706,412,2026-08-01T01:10:41.000+01:00,3781,28.757217407226562,live
3090751706,413,2026-08-01T01:10:51.000+01:00,3770,28.773094177246094,live
3090751706,414,2026-08-01T01:11:01.000+01:00,3783,28.6868896484375,live
3090751706,415,2026-08-01T01:11:11.000+01:00,3779,28.719215393066406,live
3090751706,416,2026-08-01T01:11:21.000+01:00,3771,28.741050720214844,live
3090751706,417,2026-08-01T01:11:31.000+01:00,3770,28.67725372314453,live
3090751706,418,2026-08-01T01:11:41.000+01:00,3779,28.700218200683594,live
3090751706,419,2026-08-01T01:11:51.000+01:00,3754,28.739913940429688,live
3090751706,420,2026-08-01T01:12:01.000+01:00,3776,28.67186737060547,live
3090751706,421,2026-08-01T01:12:11.000+01:00,3757,28.69086456298828,live
3090751706,422,2026-08-01T01:12:21.000+01:00,3768,28.728866577148438,live
3090751706,423,2026-08-01T01:12:31.000+01:00,3768,28.662513732910156,live
3090751706,424,2026-08-01T01:12:41.000+01:00,3781,28.675270080566406,live
3090751706,425,2026-08-01T01:12:51.000+01:00,3773,28.724609375,live
3090751706,426,2026-08-01T01:13:01.000+01:00,3776,28.671585083007812,live
3090751706,427,2026-08-01T01:13:11.000+01:00,3739,28.67186737060547,live
3090751706,428,2026-08-01T01:13:21.000+01:00,3768,28.724609375,live
3090751706,429,2026-08-01T01:13:31.000+01:00,3783,28.667892456054688,live
3090751706,430,2026-08-01T01:13:41.000+01:00,3742,28.644927978515625,live
3090751706,431,2026-08-01T01:13:51.000+01:00,3775,28.703903198242188,live
3090751706,432,2026-08-01T01:14:01.000+01:00,3776,28.62763214111328,live
3090751706,433,2026-08-01T01:14:11.000+01:00,3755,28.60381317138672,live
3090751706,434,2026-08-01T01:14:21.000+01:00,3775,28.678672790527344,live
3090751706,435,2026-08-01T01:14:31.000+01:00,3776,28.614585876464844,live
3090751706,436,2026-08-01T01:14:41.000+01:00,3749,28.58538055419922,live
3090751706,437,2026-08-01T01:14:51.000+01:00,3773,28.67015838623047,live
3090751706,438,2026-08-01T01:15:01.000+01:00,3770,28.6253662109375,live
3090751706,439,2026-08-01T01:15:11.000+01:00,3750,28.601829528808594,live
3090751706,440,2026-08-01T01:15:21.000+01:00,3770,28.674415588378906,live
3090751706,441,2026-08-01T01:15:31.000+01:00,3762,28.617706298828125,live
3090751706,442,2026-08-01T01:15:41.000+01:00,3767,28.5814208984375,live
3090751706,443,2026-08-01T01:15:51.000+01:00,3765,28.68065643310547,live
3090751706,444,2026-08-01T01:16:01.000+01:00,3762,28.615150451660156,live
3090751706,445,2026-08-01T01:16:11.000+01:00,3775,28.57573699951172,live
