source_file,day,sequence_number,timestamp,segment_id,line_name,group,direction,location_type,station_id,station_name,pm1,pm25,pm10,co2,temperature,DPS_tem,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,gps_lat,gps_lng
commuta_readings_today_20260710_114808.csv,2026-07-10,4915,2026-07-10T10:41:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,122.51626586914062,150.76699829101562,177.43838500976562,687.0,33.74532699584961,,41.998931884765625,1018.76123046875,0.0579833984375,1.0,24.0,30580,16600,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4916,2026-07-10T10:41:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,122.94325256347656,151.6074981689453,178.7679443359375,683.0,33.62783432006836,,41.957733154296875,1018.7452392578124,0.159912109375,1.0,24.0,30598,16590,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4917,2026-07-10T10:41:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,122.73893737792967,150.3629150390625,176.23004150390625,674.0,33.52635955810547,,42.021820068359375,1018.6397094726562,1.0552978515625,1.0,24.0,30643,16580,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4918,2026-07-10T10:41:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,116.9388427734375,142.074951171875,165.23281860351562,664.0,33.488975524902344,,41.931793212890625,1018.6023559570312,0.37353515625,1.0,24.0,30654,16584,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4919,2026-07-10T10:41:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,111.83756256103516,135.49163818359375,157.15452575683594,625.0,33.44892120361328,,42.024871826171875,1018.5025024414062,0.99853515625,1.0,24.0,30677,16581,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4920,2026-07-10T10:41:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,104.31073760986328,126.06383514404295,145.88018798828125,614.0,33.39551544189453,,42.041656494140625,1018.2242431640624,2.7825927734375,1.0,24.0,30700,16590,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4921,2026-07-10T10:42:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,93.19792938232422,111.8525390625,128.57565307617188,612.0,33.38483428955078,,41.957733154296875,1018.1681518554688,0.5609130859375,1.0,24.0,30713,16592,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4922,2026-07-10T10:42:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,90.75015258789062,108.27964782714844,123.76487731933594,613.0,33.411537170410156,,41.927215576171875,1018.0646362304688,1.03515625,1.0,24.0,30668,16583,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4923,2026-07-10T10:42:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,91.40846252441406,107.95746612548828,122.16219329833984,614.0,33.475624084472656,,42.508583068847656,1018.3086547851562,2.440185546875,1.0,24.0,30610,16581,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4924,2026-07-10T10:42:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,59.11387252807617,69.20310974121094,77.6185073852539,632.0,33.521018981933594,,43.59044647216797,1018.0784301757812,2.30224609375,1.0,24.0,30596,16603,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4925,2026-07-10T10:42:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,35.585121154785156,41.26932144165039,45.84568405151367,665.0,33.57976531982422,,44.48157501220703,1018.2606811523438,1.822509765625,1.0,24.0,30535,16649,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4926,2026-07-10T10:42:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,31.38871192932129,36.03312683105469,39.60523223876953,678.0,33.61981964111328,,44.45716094970703,1018.4662475585938,2.0556640625,1.0,25.0,30561,16683,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4927,2026-07-10T10:43:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,28.02683448791504,31.834716796875,34.597843170166016,688.0,33.63584518432617,,44.22980117797851,1018.4617309570312,0.045166015625,1.0,25.0,30565,16690,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4928,2026-07-10T10:43:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,25.985082626342773,29.33749008178711,31.67540740966797,702.0,33.6732292175293,,44.1214599609375,1018.3789672851562,0.82763671875,1.0,25.0,30555,16675,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4929,2026-07-10T10:43:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,24.219741821289062,27.179443359375,29.151103973388672,724.0,33.72129440307617,,44.02532958984375,1019.3434448242188,9.644775390625,1.0,25.0,30649,16676,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4930,2026-07-10T10:43:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,26.457820892333984,29.582258224487305,31.599367141723633,730.0,33.67055892944336,,43.22270584106445,1020.8409423828124,14.9749755859375,1.0,25.0,30723,16677,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4931,2026-07-10T10:43:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,39.02833938598633,43.50487518310547,46.31388092041016,731.0,33.62516403198242,,42.67185592651367,1020.3709106445312,4.7003173828125,1.0,25.0,30704,16643,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4932,2026-07-10T10:43:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,59.097469329833984,66.10459899902344,70.64559173583984,729.0,33.58777618408203,,42.38956451416016,1020.781982421875,4.1107177734375,1.0,25.0,30687,16626,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4933,2026-07-10T10:44:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,64.73200988769531,73.14253997802734,79.04112243652344,729.0,33.50499725341797,,42.33157730102539,1020.8998413085938,1.1785888671875,1.0,25.0,30673,16614,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4934,2026-07-10T10:44:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,69.13627624511719,78.68390655517578,85.69410705566406,727.0,33.411537170410156,,42.471961975097656,1020.5084228515624,3.9141845703125,1.0,25.0,30656,16604,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4935,2026-07-10T10:44:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,69.54570007324219,79.29239654541016,86.5233154296875,717.0,33.32341384887695,,42.577247619628906,1020.2698974609376,2.38525390625,1.0,25.0,30641,16615,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4936,2026-07-10T10:44:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,73.0202407836914,83.83000183105469,92.14659881591795,719.0,33.21660232543945,,42.77103805541992,1020.502685546875,2.327880859375,1.0,25.0,30640,16618,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4937,2026-07-10T10:44:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,74.79744720458984,85.88714599609375,94.4273452758789,718.0,33.13649368286133,,43.04112243652344,1023.9180297851562,34.1534423828125,1.0,25.0,30617,16624,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4938,2026-07-10T10:44:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,78.2571792602539,90.39102935791016,99.99419403076172,713.0,33.101776123046875,,43.11894226074219,1016.6826782226562,72.353515625,1.0,25.0,30601,16628,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4939,2026-07-10T10:45:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,80.67040252685547,93.97364044189452,104.87289428710938,709.0,33.080413818359375,,43.1540412902832,1016.5379638671876,1.4471435546875,1.0,25.0,30596,16628,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4940,2026-07-10T10:45:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,83.17924499511719,97.04134368896484,108.46207427978516,710.0,33.08575439453125,,43.41191864013672,1018.4949340820312,19.5697021484375,1.0,25.0,30548,16634,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4941,2026-07-10T10:45:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,86.3380126953125,100.94252014160156,113.06853485107422,711.0,33.139163970947266,,43.39208221435547,1018.5133666992188,0.184326171875,1.0,25.0,30565,16647,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4942,2026-07-10T10:45:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,86.6968994140625,102.11555480957033,115.23938751220705,714.0,33.16586685180664,,43.43328094482422,1018.7371826171876,2.2381591796875,1.0,25.0,30452,16650,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4943,2026-07-10T10:45:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,84.5908432006836,99.89547729492188,113.02813720703124,726.0,33.19524002075195,,43.49889373779297,1019.39306640625,6.558837890625,1.0,26.0,30533,16658,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4944,2026-07-10T10:45:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,84.39501190185547,100.096923828125,113.74325561523438,745.0,33.2700080871582,,43.54161834716797,1019.3385009765624,0.545654296875,1.0,26.0,30531,16662,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4945,2026-07-10T10:46:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,82.33393096923828,98.20225524902344,112.20677185058594,750.0,33.32341384887695,,43.49431610107422,1019.3521728515624,0.13671875,1.0,26.0,30566,16675,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4946,2026-07-10T10:46:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,77.35737609863281,91.33053588867188,103.3115692138672,755.0,33.379493713378906,,43.08689880371094,1019.434814453125,0.826416015625,1.0,26.0,30555,16679,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4947,2026-07-10T10:46:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,75.70761108398438,89.08721923828125,100.44108581542967,755.0,33.432899475097656,,42.90989685058594,1019.4456787109376,0.108642578125,1.0,26.0,30530,16671,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4948,2026-07-10T10:46:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,73.59306335449219,86.39632415771484,97.1782684326172,754.0,33.486305236816406,,42.97703552246094,1019.345947265625,0.997314453125,1.0,26.0,30500,16679,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4949,2026-07-10T10:46:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,71.5416259765625,84.85292053222656,96.42190551757812,755.0,33.563743591308594,,43.1418342590332,1019.35546875,0.09521484375,1.0,27.0,30482,16688,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4950,2026-07-10T10:46:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,72.47743225097656,86.41284942626953,98.6989974975586,755.0,33.582435607910156,,42.95109558105469,1019.2940673828124,0.614013671875,1.0,27.0,30440,16697,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4951,2026-07-10T10:47:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,73.09579467773438,87.43951416015625,100.1944351196289,754.0,33.60913848876953,,42.84428024291992,1019.4110717773438,1.1700439453125,1.0,28.0,30484,16689,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4952,2026-07-10T10:47:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,71.38883972167969,85.6780014038086,98.48762512207033,754.0,33.675899505615234,,42.68101119995117,1019.396240234375,0.1483154296875,1.0,28.0,30503,16700,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4953,2026-07-10T10:47:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,59.058475494384766,70.7029800415039,81.0780258178711,752.0,33.69993209838867,,42.458229064941406,1019.32470703125,0.71533203125,1.0,28.0,30530,16706,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4954,2026-07-10T10:47:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,47.49274826049805,56.32839584350586,64.00714874267578,748.0,33.72396469116211,,42.24612808227539,1019.343994140625,0.19287109375,1.0,28.0,30488,16702,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4955,2026-07-10T10:47:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,51.02485275268555,59.83017349243164,67.2155990600586,740.0,33.74265670776367,,41.940948486328125,1019.1669311523438,1.7706298828125,1.0,28.0,30516,16702,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4956,2026-07-10T10:47:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,38.774810791015625,45.29556655883789,50.69338607788086,727.0,33.79873275756836,,41.65560531616211,1019.3464965820312,1.795654296875,1.0,29.0,30497,16688,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4957,2026-07-10T10:48:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,32.111392974853516,37.28315353393555,41.466156005859375,719.0,33.81742477416992,,41.565574645996094,1019.714599609375,3.6810302734375,1.0,29.0,30471,16685,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4958,2026-07-10T10:48:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,59.66796875,69.26296997070312,77.01683807373047,708.0,33.7586784362793,,41.445030212402344,1019.2954711914062,4.1912841796875,1.0,29.0,30495,16692,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4959,2026-07-10T10:48:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,63.427452087402344,73.55152130126953,81.69905090332031,703.0,33.73197555541992,,41.44808197021485,1019.3849487304688,0.894775390625,1.0,29.0,30507,16686,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4960,2026-07-10T10:48:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,71.9935531616211,83.60645294189453,93.00714874267578,696.0,33.7373161315918,,41.42977142333984,1019.3546752929688,0.302734375,1.0,29.0,30462,16678,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4961,2026-07-10T10:48:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,81.57988739013672,95.37142944335938,106.81900787353516,695.0,33.7800407409668,,41.928741455078125,1019.3973999023438,0.42724609375,1.0,30.0,30422,16677,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4962,2026-07-10T10:48:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLULVT,Liverpool Street,82.50711822509766,95.9903793334961,106.9832763671875,700.0,33.83077621459961,,42.458229064941406,1019.3494262695312,0.479736328125,1.0,30.0,30321,16693,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4963,2026-07-10T10:49:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,80.38965606689453,93.54985809326172,104.28953552246094,727.0,33.87884521484375,,42.77408981323242,1019.4721069335938,1.226806640625,1.0,31.0,30332,16713,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4964,2026-07-10T10:49:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,77.2276611328125,90.61360168457033,101.86559295654295,759.0,33.916229248046875,,43.23491287231445,1019.5496826171876,0.7757568359375,1.0,32.0,30345,16720,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4965,2026-07-10T10:49:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,75.66130065917969,89.12229919433594,100.58187866210938,813.0,33.95361328125,,43.64690780639648,1019.4573974609376,0.9228515625,1.0,33.0,30302,16732,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4966,2026-07-10T10:49:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,73.61985778808594,87.3674087524414,99.33480072021484,875.0,34.01502990722656,,44.10162353515625,1019.7227172851562,2.6531982421875,1.0,34.0,30282,16750,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4967,2026-07-10T10:49:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,71.52825927734375,85.47196960449219,97.83714294433594,901.0,34.06309509277344,,44.23590469360352,1019.0780639648438,6.446533203125,1.0,36.0,30286,16775,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4968,2026-07-10T10:49:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,73.12737274169922,87.29873657226562,99.83460998535156,915.0,34.1031494140625,,44.43122100830078,1018.994140625,0.8392333984375,1.0,37.0,30277,16773,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4969,2026-07-10T10:50:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,75.96395874023438,90.72750091552734,103.80307006835938,931.0,34.13786697387695,,44.51361846923828,1018.72314453125,2.7099609375,1.0,38.0,30261,16769,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4970,2026-07-10T10:50:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,73.98359680175781,87.97779083251953,100.2290496826172,957.0,34.18059158325195,,44.71503829956055,1019.1490478515624,4.259033203125,1.0,39.0,30198,16777,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,4971,2026-07-10T10:50:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,74.37743377685547,87.74565124511719,99.18131256103516,1014.0,34.231327056884766,,44.83405685424805,1019.3753662109376,2.26318359375,1.0,41.0,30183,16778,live,,
